ID,Inning,Inning Half,Home Team,Home Score,Away Team,Away Score,Ball Count,Strike Count,Out Count,Outs this Action,Batter,Pitcher,Outcomes,Batted Ball,Air or Ground,Targeted Defender,Defensive Outcome,Error List,Defensive Actions,On First,On Second,On Third,Home,Is_Walk,Is_Strikeout,Is_InPlay,Is_Hit,Is_HBP,Is_Pickoff,Is_StealAttempt,Is_StealSuccess,Error_Count,Is_Liveball,Is_Single,Is_Double,Is_Triple,Is_Homerun,AB_Over,Catcher,First Base,Second Base,Third Base,Shortstop,Left Field,Center Field,Right Field
63,2,False,SF,1,SD,1,2,3,3,1,shortstop Karlos Smith,starter Toddrick Byrdak,"['Strike', 'Swinging', 'Two-Seam Fastball']",,,,strikeout,[],['starter Toddrick Byrdak strikes out shortstop Karlos Smith'],,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
64,3,True,SF,1,SD,1,0,0,0,1,designatedhitter Glenn Jones,starter Bill McCoo,"['solid', 'dead center', 'Change Up']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
65,3,True,SF,1,SD,1,0,0,1,0,catcher John Benzschawel,starter Bill McCoo,"['flare', 'center right', 'Two-Seam Fastball']",,,,out,['rightfield Tony Everett catching error!'],"['error by rightfield Tony Everett', ""rightfield Tony Everett's throw caught by firstbase John Redmond rightfield Tony Everett throws it to firstbase John Redmond""]",,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
66,3,True,SF,1,SD,1,0,1,1,0,secondbase Delos Echols,starter Bill McCoo,"['Strike', 'Foul', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
67,3,True,SF,1,SD,1,0,1,1,1,secondbase Delos Echols,starter Bill McCoo,"['barrel', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by centerfield A.J. Oswalt'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
68,3,True,SF,1,SD,1,0,0,2,1,leftfield Benny Powell,starter Bill McCoo,"['solid', 'left', 'Sinker']",,,,out,[],['Ball caught by leftfield Logan Stephens'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
69,3,True,SF,1,SD,1,1,0,3,0,shortstop Bob Small,starter Bill McCoo,"['Ball', 'Looking', 'Slider']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
70,3,True,SF,1,SD,1,1,0,3,1,shortstop Bob Small,starter Bill McCoo,"['burner', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by shortstop Karlos Smith'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
71,3,False,SF,1,SD,1,0,1,0,0,firstbase John Redmond,starter Toddrick Byrdak,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
72,3,False,SF,1,SD,1,0,1,0,1,firstbase John Redmond,starter Toddrick Byrdak,"['solid', 'right', 'Two-Seam Fastball']",,,,out,[],['Ball caught by rightfield Oil Can Vardell'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
73,3,False,SF,1,SD,1,1,0,1,0,centerfield A.J. Oswalt,starter Toddrick Byrdak,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
74,3,False,SF,1,SD,1,1,1,1,0,centerfield A.J. Oswalt,starter Toddrick Byrdak,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
75,3,False,SF,1,SD,1,1,1,1,1,centerfield A.J. Oswalt,starter Toddrick Byrdak,"['burner', 'right', 'Sinker']",,,,out,[],['Ball caught by secondbase Delos Echols'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
76,3,False,SF,1,SD,1,0,1,2,0,secondbase Stephen Smith,starter Toddrick Byrdak,"['Strike', 'Looking', 'Curveball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
77,3,False,SF,1,SD,1,0,2,2,0,secondbase Stephen Smith,starter Toddrick Byrdak,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
78,3,False,SF,1,SD,1,0,3,2,1,secondbase Stephen Smith,starter Toddrick Byrdak,"['Strike', 'Looking', 'Sinker']",,,,strikeout,[],['starter Toddrick Byrdak strikes out secondbase Stephen Smith'],,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
79,3,False,SF,1,SD,1,0,1,3,0,thirdbase Steve Delong,starter Toddrick Byrdak,"['Strike', 'Looking', 'Splitter']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
80,3,False,SF,1,SD,1,1,1,3,0,thirdbase Steve Delong,starter Toddrick Byrdak,"['Ball', 'Looking', 'Two-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
81,3,False,SF,1,SD,1,2,1,3,0,thirdbase Steve Delong,starter Toddrick Byrdak,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
82,3,False,SF,1,SD,1,2,2,3,0,thirdbase Steve Delong,starter Toddrick Byrdak,"['Strike', 'Swinging', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
83,3,False,SF,1,SD,1,2,2,3,0,thirdbase Steve Delong,starter Toddrick Byrdak,"['Strike', 'Foul', 'Curveball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
84,3,False,SF,1,SD,1,2,3,3,1,thirdbase Steve Delong,starter Toddrick Byrdak,"['Strike', 'Looking', 'Curveball']",,,,strikeout,[],['starter Toddrick Byrdak strikes out thirdbase Steve Delong'],,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
85,4,True,SF,1,SD,1,1,0,0,0,thirdbase Teyo Miraldi,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
86,4,True,SF,1,SD,1,1,1,0,0,thirdbase Teyo Miraldi,starter Bill McCoo,"['Strike', 'Foul', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
87,4,True,SF,1,SD,1,1,2,0,0,thirdbase Teyo Miraldi,starter Bill McCoo,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
88,4,True,SF,1,SD,1,2,2,0,0,thirdbase Teyo Miraldi,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
89,4,True,SF,1,SD,1,2,2,0,1,thirdbase Teyo Miraldi,starter Bill McCoo,"['barrel', 'right', 'Two-Seam Fastball']",,,,out,[],['Ball caught by rightfield Tony Everett'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
90,4,True,SF,1,SD,1,0,0,1,1,rightfield Oil Can Vardell,starter Bill McCoo,"['solid', 'far right', 'Sinker']",,,,out,[],['Ball caught by firstbase John Redmond'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
91,4,True,SF,1,SD,1,1,0,2,0,firstbase Jerry Johnson,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
92,4,True,SF,1,SD,1,1,0,2,1,firstbase Jerry Johnson,starter Bill McCoo,"['solid', 'center left', 'Sinker']",,,,out,[],['Ball caught by leftfield Logan Stephens'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
93,4,True,SF,1,SD,1,1,0,3,0,centerfield Dave Eckert,starter Bill McCoo,"['Ball', 'Looking', 'Two-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
94,4,True,SF,1,SD,1,2,0,3,0,centerfield Dave Eckert,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
95,4,True,SF,1,SD,1,3,0,3,0,centerfield Dave Eckert,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
96,4,True,SF,1,SD,1,3,1,3,0,centerfield Dave Eckert,starter Bill McCoo,"['Strike', 'Looking', 'Two-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
97,4,True,SF,1,SD,1,4,1,3,0,centerfield Dave Eckert,starter Bill McCoo,"['Ball', 'Looking', 'Slider']",,,,walk,[],['starter Bill McCoo walks centerfield Dave Eckert'],centerfield Dave Eckert,,,[],True,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
98,4,True,SF,1,SD,1,1,0,3,0,designatedhitter Glenn Jones,starter Bill McCoo,"['Ball', 'Looking', 'Two-Seam Fastball']",,,,,,,centerfield Dave Eckert,,,[],False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
99,4,True,SF,1,SD,1,1,0,3,1,designatedhitter Glenn Jones,starter Bill McCoo,"['flare', 'center left', 'Two-Seam Fastball']",,,,out,[],['Ball caught by leftfield Logan Stephens'],centerfield Dave Eckert,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
100,4,False,SF,1,SD,1,0,1,0,0,designatedhitter John Williams,starter Toddrick Byrdak,"['Strike', 'Looking', 'Curveball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
101,4,False,SF,1,SD,1,0,2,0,0,designatedhitter John Williams,starter Toddrick Byrdak,"['Strike', 'Foul', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
102,4,False,SF,1,SD,1,0,2,0,1,designatedhitter John Williams,starter Toddrick Byrdak,"['burner', 'left', 'Sinker']",,,,out,[],['Ball caught by shortstop Bob Small'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
103,4,False,SF,1,SD,1,0,0,1,1,catcher Jared Harris,starter Toddrick Byrdak,"['flare', 'dead center', 'Sinker']",,,,out,[],['Ball caught by secondbase Delos Echols'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
104,4,False,SF,1,SD,1,0,1,2,0,rightfield Tony Everett,starter Toddrick Byrdak,"['Strike', 'Foul', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
105,4,False,SF,1,SD,1,0,2,2,0,rightfield Tony Everett,starter Toddrick Byrdak,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
106,4,False,SF,1,SD,1,1,2,2,0,rightfield Tony Everett,starter Toddrick Byrdak,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
107,4,False,SF,1,SD,1,1,3,2,1,rightfield Tony Everett,starter Toddrick Byrdak,"['Strike', 'Looking', 'Sinker']",,,,strikeout,[],['starter Toddrick Byrdak strikes out rightfield Tony Everett'],,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
108,4,False,SF,1,SD,1,0,1,3,0,leftfield Logan Stephens,starter Toddrick Byrdak,"['Strike', 'Looking', 'Splitter']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
109,4,False,SF,1,SD,1,1,1,3,0,leftfield Logan Stephens,starter Toddrick Byrdak,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
110,4,False,SF,1,SD,1,2,1,3,0,leftfield Logan Stephens,starter Toddrick Byrdak,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
111,4,False,SF,1,SD,1,2,2,3,0,leftfield Logan Stephens,starter Toddrick Byrdak,"['Strike', 'Foul', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
112,4,False,SF,1,SD,1,3,2,3,0,leftfield Logan Stephens,starter Toddrick Byrdak,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
113,4,False,SF,1,SD,1,3,2,3,1,leftfield Logan Stephens,starter Toddrick Byrdak,"['burner', 'far left', 'Sinker']",,,,out,[],['Ball caught by thirdbase Teyo Miraldi'],,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher John Benzschawel,firstbase Jerry Johnson,secondbase Delos Echols,thirdbase Teyo Miraldi,shortstop Bob Small,leftfield Benny Powell,centerfield Dave Eckert,rightfield Oil Can Vardell
114,5,True,SF,1,SD,1,0,1,0,0,catcher John Benzschawel,starter Bill McCoo,"['Strike', 'Looking', 'Two-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
115,5,True,SF,1,SD,1,0,2,0,0,catcher John Benzschawel,starter Bill McCoo,"['Strike', 'Foul', 'Two-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
116,5,True,SF,1,SD,1,0,3,0,1,catcher John Benzschawel,starter Bill McCoo,"['Strike', 'Looking', 'Sinker']",,,,strikeout,[],['starter Bill McCoo strikes out catcher John Benzschawel'],,,,[],False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
117,5,True,SF,1,SD,1,1,0,1,0,secondbase Delos Echols,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
118,5,True,SF,1,SD,1,2,0,1,0,secondbase Delos Echols,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
119,5,True,SF,1,SD,1,2,1,1,0,secondbase Delos Echols,starter Bill McCoo,"['Strike', 'Swinging', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
120,5,True,SF,1,SD,1,3,1,1,0,secondbase Delos Echols,starter Bill McCoo,"['Ball', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
121,5,True,SF,1,SD,2,3,1,1,0,secondbase Delos Echols,starter Bill McCoo,"['barrel', 'far right', 'Sinker']",,,,homerun,[],[],,,,[secondbase Delos Echols],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
122,5,True,SF,1,SD,2,0,1,1,0,leftfield Benny Powell,starter Bill McCoo,"['Strike', 'Looking', 'Sinker']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
123,5,True,SF,1,SD,2,1,1,1,0,leftfield Benny Powell,starter Bill McCoo,"['Ball', 'Looking', 'Change Up']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
124,5,True,SF,1,SD,2,2,1,1,0,leftfield Benny Powell,starter Bill McCoo,"['Ball', 'Looking', 'Two-Seam Fastball']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
125,5,True,SF,1,SD,3,2,1,1,0,leftfield Benny Powell,starter Bill McCoo,"['barrel', 'far right', 'Two-Seam Fastball']",,,,homerun,[],[],,,,[leftfield Benny Powell],False,False,False,False,False,False,False,False,0,False,False,False,False,False,True,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
126,5,True,SF,1,SD,3,0,1,1,0,shortstop Bob Small,starter Bill McCoo,"['Strike', 'Foul', 'Slider']",,,,,,,,,,[],False,False,False,False,False,False,False,False,0,False,False,False,False,False,False,catcher Jared Harris,firstbase John Redmond,secondbase Stephen Smith,thirdbase Steve Delong,shortstop Karlos Smith,leftfield Logan Stephens,centerfield A.J. Oswalt,rightfield Tony Everett
